Ann Date,Surprise,Ticker
2023-04-25,-0.27360562143170847,DHR
2023-01-24,-0.13397129186602866,DHR
2022-10-20,-0.0017849174475680514,DHR
2022-07-21,0.0021312872975276613,DHR
2022-04-12,-0.12636329447160582,DHR
2022-01-27,-0.10870421425758181,DHR
2021-10-21,-0.07766990291262123,DHR
2021-07-22,0.019550342130987313,DHR
2021-04-22,0.216308040770102,DHR
2021-01-28,-0.04364224137931044,DHR
2020-10-22,-0.013206162876008816,DHR
2020-07-23,-0.09149130832570904,DHR
2020-05-06,-0.0821114369501466,DHR
2020-01-30,-0.11731843575418979,DHR
2019-10-24,-0.23519163763066195,DHR
2019-07-18,-0.2247191011235955,DHR
2019-04-18,-0.5393700787401575,DHR
2019-01-29,-0.2437106918238994,DHR
2018-10-18,-0.1348837209302325,DHR
2018-07-19,-0.1297148114075437,DHR
2018-04-19,-0.10352187833511214,DHR
2018-01-30,-0.4939550949913644,DHR
2017-10-19,-0.15005246589716675,DHR
2017-07-20,-0.16202270381836936,DHR
2017-04-20,-0.21708185053380777,DHR
2017-01-31,-0.21650485436893202,DHR
2016-10-20,0.031515151515151545,DHR
2016-07-25,-0.4155629139072848,DHR
2016-04-21,-0.37900874635568504,DHR
2016-01-26,-0.04409448818897642,DHR
2015-10-22,-0.40330417881438285,DHR
2015-07-23,-0.0663461538461539,DHR
2015-04-23,-0.1316916488222698,DHR
2015-01-27,0.013550135501355125,DHR
2014-10-16,-0.026905829596412578,DHR
2014-07-17,0.010638297872340436,DHR
2014-04-16,0.012500000000000011,DHR
2025-05-01,,EL
2025-02-04,0.9082568807339448,EL
2024-10-31,0.576086956521739,EL
2024-08-19,1.4377358490566037,EL
2024-05-01,1.010438413361169,EL
2024-02-05,0.6199999999999999,EL
2023-11-01,-1.5441176470588236,EL
2023-08-18,-2.9736842105263155,EL
2023-05-03,-0.08171206225680941,EL
2023-02-02,0.1846153846153846,EL
2022-11-02,0.04761904761904766,EL
2022-08-18,0.3134796238244513,EL
2022-05-03,0.13737252549490095,EL
2022-02-03,0.14809160305343508,EL
2021-11-02,0.12004730928444698,EL
2021-08-19,0.367588932806324,EL
2021-05-03,0.2259036144578312,EL
2021-02-05,0.5710041592394534,EL
2020-11-02,0.5971143174250833,EL
2020-08-20,1.388059701492537,EL
2020-05-01,0.2619680851063829,EL
2020-02-06,0.7555205047318613,EL
2019-10-31,0.04448621553884709,EL
2019-08-19,0.20825515947467163,EL
2019-05-01,0.20307692307692307,EL
2019-02-05,0.17658473479948247,EL
2018-10-31,0.15359477124183002,EL
2018-08-20,0.07664884135472357,EL
2018-05-02,0.0937207122774134,EL
2018-02-02,0.05682605682605672,EL
2017-11-01,0.2481977342945417,EL
2017-08-18,0.11832946635730857,EL
2017-05-03,0.3813443072702331,EL
2017-02-02,0.04522184300341311,EL
2016-11-02,0.06649937264742777,EL
2016-08-19,-0.02512562814070354,EL
2016-05-03,0.24302134646962237,EL
2016-02-05,0.11573236889692576,EL
2015-11-02,0.193687230989957,EL
2015-08-17,0.2163742690058478,EL
2015-05-05,0.4305283757338551,EL
2015-02-05,0.08317399617590819,EL
2014-11-04,0.08529945553539006,EL
2014-08-15,0.21415607985480942,EL
2014-05-02,0.16545454545454538,EL
2025-04-24,,EMN
2025-01-30,0.396058486967578,EMN
2024-10-31,0.05706267539756777,EMN
2024-07-25,0.06987115956392469,EMN
2024-04-25,0.013148788927335574,EMN
2024-02-01,-0.07098765432098772,EMN
2023-10-26,0.014542936288088733,EMN
2023-07-27,0.39361154044307056,EMN
2023-04-28,0.05764611689351468,EMN
2023-01-26,-0.2919649960222752,EMN
2022-10-27,0.019970044932601114,EMN
2022-07-28,0.03623459096002987,EMN
2022-04-28,-0.12340425531914898,EMN
2022-01-27,-0.1137949543746645,EMN
2021-10-28,0.00896860986547095,EMN
2021-08-02,0.08075601374570454,EMN
2021-04-29,0.032859244727807616,EMN
2021-01-28,0.12125249833444382,EMN
2020-10-29,0.11988304093567245,EMN
2020-08-03,-0.18589132507149664,EMN
2020-04-30,0.1803374054682954,EMN
2020-01-30,0.07518796992481193,EMN
2019-10-24,-0.024181360201511355,EMN
2019-07-25,-0.04745925215723862,EMN
2019-04-25,-0.05302624531333689,EMN
2019-01-31,-0.13225202744853398,EMN
2018-10-25,0.019205587079877802,EMN
2018-07-26,0.005444646098003634,EMN
2018-04-26,0.06934481109516978,EMN
2018-02-01,-0.03305004721435309,EMN
2017-10-26,0.07870142646335472,EMN
2017-07-27,0.04986876640419946,EMN
2017-04-27,0.07325383304940375,EMN
2017-01-26,0.01474530831099197,EMN
2016-10-27,0.10712148414123282,EMN
2016-07-28,-0.049797336421540286,EMN
2016-04-28,0.12148922273024179,EMN
2016-01-28,0.032278889606197576,EMN
2015-10-29,0.06300923411189577,EMN
2015-07-27,0.09229929000546153,EMN
2015-04-30,0.13793103448275862,EMN
2015-01-29,0.012434554973821928,EMN
2014-10-30,0.19966722129783687,EMN
2014-07-28,0.04518236254763199,EMN
2014-04-24,0.03596214511041006,EMN
2025-04-23,,EW
2025-02-11,0.059999999999999845,EW
2024-10-24,0.038940809968847384,EW
2024-07-24,0.012949640287769796,EW
2024-04-25,0.015552099533437027,EW
2024-02-06,-0.13302034428794987,EW
2023-10-25,-0.14478114478114473,EW
2023-07-26,-0.11419753086419764,EW
2023-04-26,0.021416803953871518,EW
2023-01-31,0.052287581699346455,EW
2022-10-27,-0.016077170418006444,EW
2022-07-28,-0.020312500000000018,EW
2022-04-26,0.04020979020979025,EW
2022-01-26,-0.07861060329067648,EW
2021-10-27,0.02071563088512243,EW
2021-07-29,0.14259927797833927,EW
2021-04-20,0.14345991561181448,EW
2021-01-27,-0.06203007518796998,EW
2020-10-21,0.16742081447963802,EW
2020-07-23,0.8225806451612905,EW
2020-04-23,0.1835294117647059,EW
2020-01-30,-0.022222222222222244,EW
2019-10-23,-0.6446078431372549,EW
2019-07-23,-0.09954751131221716,EW
2019-04-23,0.07090464547677268,EW
2019-01-31,-0.017948717948717965,EW
2018-10-23,0.023598820058996904,EW
2018-07-26,0.0026525198938992067,EW
2018-04-24,-0.029649595687331564,EW
2018-02-01,-0.059016393442623,EW
2017-10-24,-0.06620209059233437,EW
2017-07-26,0.11564625850340148,EW
2017-04-25,0.3443223443223442,EW
2017-02-01,0.046025104602510504,EW
2016-10-25,-0.0088495575221239,EW
2016-07-26,0.06437768240343342,EW
2016-04-26,0.06849315068493157,EW
2016-02-02,0.0904522613065326,EW
2015-10-26,0.11042944785276065,EW
2015-07-28,-0.03389830508474564,EW
2015-04-23,-0.46551724137931033,EW
2015-02-03,-0.38125,EW
2014-10-23,0.2892561983471075,EW
2014-07-29,0.07751937984496131,EW
2014-04-24,-0.13043478260869565,EW
2025-04-22,,GE
2025-01-23,0.26634615384615373,GE
2024-10-22,0.02480070859167407,GE
2024-07-23,0.22741116751269044,GE
2024-04-23,1.415902140672783,GE
2024-01-23,-0.2819383259911894,GE
2023-10-24,0.5800711743772241,GE
2023-07-25,0.6263498920086392,GE
2023-04-25,47.37777777777777,GE
2023-01-24,0.14334763948497856,GE
2022-10-25,-1.5790598290598292,GE
2022-07-26,-0.16981132075471697,GE
2022-04-26,-1.5612244897959182,GE
2022-01-25,-0.04171632896305116,GE
2021-10-26,0.23598130841121503,GE
2021-07-27,-0.1654676258992806,GE
2021-04-27,-0.2807017543859649,GE
2021-01-26,-0.3611491108071135,GE
2020-10-28,-2.417956656346749,GE
2020-07-29,0.4616457461645747,GE
2020-04-29,-0.7430069930069929,GE
2020-01-29,-0.27690100430416065,GE
2019-10-30,-0.558884297520661,GE
2019-07-31,0.3560767590618338,GE
2019-04-30,0.46013986013986025,GE
2019-01-31,-0.46933033202025887,GE
2018-10-30,-0.37616387337057733,GE
2018-07-20,-0.002842928216062547,GE
2018-04-20,-0.2933194154488517,GE
2018-01-24,-2.715984147952444,GE
2017-10-20,-0.5859808371154817,GE
2017-07-21,-0.1328007988017973,GE
2017-04-21,-0.2022140221402214,GE
2017-01-20,0.08394458027709865,GE
2016-10-21,0.00835073068893529,GE
2016-07-22,-0.5120547945205479,GE
2016-04-22,-0.44480731548007835,GE
2016-01-22,-0.2838008592367955,GE
2015-10-16,-0.03671912255603241,GE
2015-07-17,-0.2536520584329349,GE
2015-04-17,-0.42791666666666667,GE
2015-01-23,-0.2471343420449336,GE
2014-10-17,-0.24748153122901279,GE
2014-07-18,-0.28929024081115345,GE
2014-04-17,-0.14825009830908384,GE
2025-04-25,,GOOGL
2025-02-04,0.009389671361502356,GOOGL
2024-10-29,0.15342763873775844,GOOGL
2024-07-23,0.02550189907759085,GOOGL
2024-04-25,0.23772102161100198,GOOGL
2024-01-30,0.03079824010056564,GOOGL
2023-10-24,0.058020477815699634,GOOGL
2023-07-25,0.08597285067873293,GOOGL
2023-04-25,0.07933579335793343,GOOGL
2023-02-02,-0.11616161616161608,GOOGL
2022-10-25,-0.15132105684547642,GOOGL
2022-07-26,-0.1149341142020498,GOOGL
2022-04-26,-0.03752931978107883,GOOGL
2022-02-01,-0.9439184268026221,GOOGL
2021-10-26,0.19148936170212755,GOOGL
2021-07-27,0.4257322175732218,GOOGL
2021-04-27,0.6815856777493605,GOOGL
2021-02-02,0.4294871794871794,GOOGL
2020-10-29,0.4385964912280702,GOOGL
2020-07-30,0.22760290556900734,GOOGL
2020-04-28,-0.048262548262548305,GOOGL
2020-02-03,0.22880000000000003,GOOGL
2019-10-28,-0.18122977346278316,GOOGL
2019-07-25,0.26964285714285696,GOOGL
2019-04-29,-0.0986717267552183,GOOGL
2019-02-04,0.17679558011049717,GOOGL
2018-10-25,0.24856596558317398,GOOGL
2018-07-23,-0.5221052631578947,GOOGL
2018-04-23,0.4375,GOOGL
2018-02-01,-1.4322709163346612,GOOGL
2017-10-26,0.14868105515587532,GOOGL
2017-07-24,0.1255605381165919,GOOGL
2017-04-27,0.043126684636118635,GOOGL
2017-01-26,-0.015625000000000014,GOOGL
2016-10-27,0.07396449704142001,GOOGL
2016-07-28,0.08695652173913034,GOOGL
2016-04-21,-0.04140127388535036,GOOGL
2016-02-01,0.07621951219512185,GOOGL
2015-10-22,-0.013745704467353966,GOOGL
2015-07-16,-0.08518518518518525,GOOGL
2015-04-23,-0.04135338345864665,GOOGL
2015-01-29,-0.056140350877192845,GOOGL
2014-10-16,-0.27037037037037037,GOOGL
2014-07-17,-0.01581027667984191,GOOGL
2014-04-16,-0.0037313432835820925,GOOGL
2025-02-25,-0.004942339373970386,HD
2024-11-12,0.0027322404371584114,HD
2024-08-13,0.017699115044247805,HD
2024-05-14,0.00861350375104187,HD
2024-02-20,0.018786127167630076,HD
2023-11-14,0.012759170653907507,HD
2023-08-15,0.043771043771043835,HD
2023-05-16,0.005263157894736847,HD
2023-02-21,0.009791921664626693,HD
2022-11-15,0.02613746369796722,HD
2022-08-16,0.013445715432470435,HD
2022-05-17,0.10212880625168419,HD
2022-02-22,0.00438047559449305,HD
2021-11-16,0.15736640094478888,HD
2021-08-17,0.02465505541732639,HD
2021-05-18,0.263089005235602,HD
2021-02-23,0.029788838612367922,HD
2020-11-17,0.04125736738703351,HD
2020-08-18,0.09806063916962567,HD
2020-05-19,-0.07555555555555553,HD
2020-02-25,0.081081081081081,HD
2019-11-19,0.001980198019801938,HD
2019-08-20,0.028219266947778054,HD
2019-05-21,0.04032997250229151,HD
2019-02-26,0.046694405917706884,HD
2018-11-13,0.10914714980114887,HD
2018-08-14,0.07243319268635723,HD
2018-05-15,0.014139444173573823,HD
2018-02-20,-0.00244947948560931,HD
2017-11-14,0.011544804837823051,HD
2017-08-15,0.016260162601626032,HD
2017-05-16,0.03469640644361823,HD
2017-02-21,0.0689655172413792,HD
2016-11-15,0.020253164556962043,HD
2016-08-16,-0.03658536585365857,HD
2016-05-17,0.06508875739644959,HD
2016-02-23,0.0643115942028985,HD
2015-11-17,0.031084154662623313,HD
2015-08-18,0.0017574692442881613,HD
2015-05-19,0.009548611111111216,HD
2015-02-24,0.17713004484304937,HD
2014-11-18,0.028268551236749144,HD
2014-08-19,0.045706371191135776,HD
2014-05-20,-0.026369168356997996,HD
2025-04-29,,HON
2025-02-06,0.02191663085517841,HON
2024-10-24,-0.11818543573418214,HON
2024-07-25,0.020108923334729804,HON
2024-04-25,0.07271053842613893,HON
2024-02-01,0.05250965250965256,HON
2023-10-26,0.07306140744060971,HON
2023-07-27,0.08083560399636691,HON
2023-04-27,0.16155844155844165,HON
2023-02-02,0.06402561024409752,HON
2022-10-27,0.0952159777055272,HON
2022-07-28,0.058649581074421,HON
2022-04-29,0.14308768154922002,HON
2022-02-03,0.07845036319612587,HON
2021-10-22,-0.04563691073219658,HON
2021-07-23,0.07407407407407414,HON
2021-04-23,0.15888888888888877,HON
2021-01-29,-0.28214107053526766,HON
2020-10-30,0.4936112979152656,HON
2020-07-24,0.2957393483709272,HON
2020-05-01,0.15693245302183845,HON
2020-01-31,0.09696376101860942,HON
2019-10-17,0.026381284221005444,HON
2019-07-18,0.02257444764649383,HON
2019-04-18,0.04964539007092197,HON
2019-02-01,0.18951826363155103,HON
2018-10-19,0.2022077270446562,HON
2018-07-20,0.19473422752111272,HON
2018-04-20,0.13648293963254593,HON
2018-01-26,-2.5730581205866376,HON
2017-10-20,0.10996563573883159,HON
2017-07-21,0.11811023622047243,HON
2017-04-21,0.12014787430683922,HON
2017-01-27,-0.09948246118458887,HON
2016-10-21,0.06624999999999992,HON
2016-07-22,0.10725167580743444,HON
2016-04-22,0.10859427048634247,HON
2016-01-29,0.04734848484848482,HON
2015-10-16,0.1075129533678756,HON
2015-07-17,0.08310991957104565,HON
2015-04-17,0.08901651112706381,HON
2015-01-23,-0.13559322033898302,HON
2014-10-17,0.11268603827073,HON
2014-07-18,0.08689248895434454,HON
2014-04-17,0.07606973058637091,HON
2025-04-23,,IBM
2025-01-29,0.15972222222222207,IBM
2024-10-23,-0.017591339648173273,IBM
2024-07-24,0.12431693989071023,IBM
2024-04-24,-0.04714016341923316,IBM
2024-01-24,-0.06918573709419898,IBM
2023-10-25,-0.10586552217453504,IBM
2023-07-19,0.1399999999999999,IBM
2023-04-19,0.2741806554756197,IBM
2023-01-25,-0.10212053571428574,IBM
2022-10-19,-0.08849557522123902,IBM
2022-07-18,-0.04064685314685314,IBM
2022-04-19,-0.00779588944011348,IBM
2022-01-24,-0.11174698795180724,IBM
2021-10-20,-0.42998417721518983,IBM
2021-07-19,-0.41978021978021973,IBM
2021-04-19,-0.3182093163944344,IBM
2021-01-21,-0.17085427135678383,IBM
2020-10-19,-0.12088353413654623,IBM
2020-07-20,0.08841607565011811,IBM
2020-04-20,0.09914712153518121,IBM
2020-01-21,-0.03159018143009599,IBM
2019-10-16,-0.04289940828402371,IBM
2019-07-17,0.22503242542153046,IBM
2019-04-16,-0.032927379341452394,IBM
2019-01-22,0.08127721335268494,IBM
2018-10-16,-0.03817914831130687,IBM
2018-07-18,0.00296247531270584,IBM
2018-04-17,0.1957781456953642,IBM
2018-01-18,-0.041553923463471344,IBM
2017-10-17,-0.05604629911666151,IBM
2017-07-18,0.0,IBM
2017-04-18,0.05325948018747337,IBM
2017-01-19,0.010040983606557455,IBM
2016-10-17,-0.055040197897340735,IBM
2016-07-18,-0.045344409830391064,IBM
2016-04-18,0.43791786055396387,IBM
2016-01-19,-0.013300083125519545,IBM
2015-10-19,0.06842264607932182,IBM
2015-07-20,-0.01982029598308661,IBM
2015-04-20,0.13796791443850268,IBM
2015-01-20,-0.040872942481967836,IBM
2014-10-20,0.34422052351169785,IBM
2014-07-17,-0.0468460111317254,IBM
2014-04-16,0.17172115005907834,IBM
2025-04-24,,INTC
2025-01-30,-1.9349593495934958,INTC
2024-10-31,93.75,INTC
2024-08-01,-2.705882352941176,INTC
2024-04-25,-0.5522388059701493,INTC
2024-01-25,-0.08539325842696636,INTC
2023-10-26,0.009302325581395357,INTC
2023-07-27,-9.45945945945946,INTC
2023-04-27,4.298701298701299,INTC
2023-01-26,-1.5824742268041236,INTC
2022-10-27,-0.13897280966767384,INTC
2022-07-28,-1.1327433628318584,INTC
2022-04-28,-0.18532338308457713,INTC
2022-01-26,-0.012168141592920364,INTC
2021-10-21,0.12815884476534287,INTC
2021-07-22,0.09746954076850993,INTC
2021-04-22,0.039439088518843056,INTC
2021-01-21,-0.03690369036903684,INTC
2020-10-22,-0.09536784741144412,INTC
2020-07-23,0.02336028751123093,INTC
2020-04-23,0.06947697111631553,INTC
2020-01-23,0.09265175718849848,INTC
2019-10-24,0.05564516129032254,INTC
2019-07-25,0.011802575107296029,INTC
2019-04-25,-0.10068649885583521,INTC
2019-01-24,-0.06229508196721317,INTC
2018-10-25,0.1432291666666667,INTC
2018-07-26,-0.02385892116182575,INTC
2018-04-26,0.03225806451612906,INTC
2018-01-25,-0.9063583815028902,INTC
2017-10-26,0.0435865504358654,INTC
2017-07-27,0.9985294117647057,INTC
2017-04-27,-0.05084745762711869,INTC
2017-01-26,0.014725568942436425,INTC
2016-10-18,0.026063100137174236,INTC
2016-07-20,-0.3271028037383178,INTC
2016-04-19,0.07377049180327876,INTC
2016-01-14,0.1444099378881987,INTC
2015-10-13,0.008130081300813016,INTC
2015-07-15,0.049723756906077186,INTC
2015-04-14,-0.023255813953488393,INTC
2015-01-15,0.0528634361233479,INTC
2014-10-14,-0.007462686567164185,INTC
2014-07-15,0.003616636528028936,INTC
2014-04-15,0.007633587786259549,INTC
2025-04-15,,JNJ
2025-01-22,-0.18655967903711126,JNJ
2024-10-15,-0.08005489478499535,JNJ
2024-07-17,-0.10310421286031039,JNJ
2024-04-16,-0.4478851963746224,JNJ
2024-01-23,-0.22753178430512938,JNJ
2023-10-17,-0.09401031336771126,JNJ
2023-07-20,-0.15986264784433424,JNJ
2023-04-18,-0.17850059500198323,JNJ
2023-01-24,-0.21698113207547165,JNJ
2022-10-18,-0.22858286629303448,JNJ
2022-07-19,-0.22052487269878573,JNJ
2022-04-19,-0.13954387321221498,JNJ
2022-01-25,-0.17225106182161407,JNJ
2021-10-19,-0.05423728813559308,JNJ
2021-07-21,-0.08650065530799474,JNJ
2021-04-20,-0.06092884533446945,JNJ
2021-01-26,-0.17369863013698628,JNJ
2020-10-13,-0.021673387096774157,JNJ
2020-07-16,-0.11599999999999995,JNJ
2020-04-14,0.02104208416833658,JNJ
2020-01-22,-0.1546281433921883,JNJ
2019-10-15,-0.1080139372822299,JNJ
2019-07-16,-0.09665579119086465,JNJ
2019-04-16,-0.12285012285012295,JNJ
2019-01-22,-0.16760635571501792,JNJ
2018-10-16,-0.16609167077378018,JNJ
2018-07-17,-0.1583775953645582,JNJ
2018-04-17,-0.15127309036445338,JNJ
2018-01-23,-0.16821345707656615,JNJ
2017-10-17,-0.1358846367165834,JNJ
2017-07-18,-0.04804469273743021,JNJ
2017-04-18,-0.014124293785310684,JNJ
2017-01-24,-0.03964194373401538,JNJ
2016-10-18,-0.05992736077481839,JNJ
2016-07-19,-0.018452380952380904,JNJ
2016-04-19,0.008500303582270803,JNJ
2016-01-26,0.017618040873854764,JNJ
2015-10-13,-0.06955922865013772,JNJ
2015-07-14,-0.15937687237866988,JNJ
2015-04-14,-0.03531720078482657,JNJ
2015-01-20,0.014342629482071727,JNJ
2014-10-14,0.04022191400832181,JNJ
2014-07-15,0.07553260167850226,JNJ
2014-04-15,0.03926878808395384,JNJ
2025-04-11,0.10752221981357024,JPM
2025-01-15,0.1914634146341464,JPM
2024-10-11,0.11524070840608623,JPM
2024-07-12,0.45628798503973844,JPM
2024-04-12,0.061915046796256305,JPM
2024-01-12,-0.13878905170030406,JPM
2023-10-13,0.13862138874809937,JPM
2023-07-14,0.2674327500652911,JPM
2023-04-14,0.23912400118378227,JPM
2023-01-13,0.1608527131782945,JPM
2022-10-14,0.09138290479499649,JPM
2022-07-14,-0.01560874089490112,JPM
2022-04-13,0.026093348033810998,JPM
2022-01-14,0.12575250836120397,JPM
2021-10-13,0.26514131897711973,JPM
2021-07-13,0.21485242780069821,JPM
2021-04-14,0.4953550099535501,JPM
2021-01-15,0.47197865040030496,JPM
2020-10-13,0.35312361541869725,JPM
2020-07-14,0.40019860973187693,JPM
2020-04-14,-0.612330686595049,JPM
2020-01-14,0.21916066129715978,JPM
2019-10-15,0.09201954397394137,JPM
2019-07-16,0.04123298638911119,JPM
2019-04-12,0.11814704632384171,JPM
2019-01-15,-0.10426110607434269,JPM
2018-10-12,0.03669319186560574,JPM
2018-07-13,0.031067086897793764,JPM
2018-04-13,0.04787000439174351,JPM
2018-01-12,-0.07142857142857142,JPM
2017-10-12,0.0526315789473684,JPM
2017-07-14,0.1516108654453569,JPM
2017-04-13,0.11338167435728422,JPM
2017-01-13,0.2270497547302031,JPM
2016-10-14,0.1273381294964029,JPM
2016-07-14,0.006289308176100556,JPM
2016-04-13,0.0701754385964913,JPM
2016-01-14,-0.013385826771653642,JPM
2015-10-13,0.39272727272727276,JPM
2015-07-14,0.10103806228373696,JPM
2015-04-14,0.1189801699716715,JPM
2015-01-14,0.1101823708206687,JPM
2014-10-14,0.06421356421356436,JPM
2014-07-15,0.19601837672281777,JPM
2025-04-29,,KO
2025-02-11,0.04633204633204637,KO
2024-10-23,0.040268456375838965,KO
2024-07-23,0.04094292803970213,KO
2024-04-30,0.03873744619799143,KO
2024-02-13,-0.0020491803278688543,KO
2023-10-24,0.04899135446685884,KO
2023-07-26,0.08901251738525738,KO
2023-04-24,0.0787037037037036,KO
2023-02-14,-0.002227171492204902,KO
2022-10-25,0.08163265306122439,KO
2022-07-26,0.05373134328358197,KO
2022-04-25,0.10671256454388994,KO
2022-02-10,0.0900243309002434,KO
2021-10-27,0.12651646447140394,KO
2021-07-21,0.2085561497326203,KO
2021-04-19,0.10557768924302798,KO
2021-02-10,0.12440191387559807,KO
2020-10-22,0.18279569892473121,KO
2020-07-21,0.0474999999999999,KO
2020-04-21,0.16173120728929385,KO
2020-01-30,0.04347826086956526,KO
2019-10-18,-0.003539823008849561,KO
2019-07-23,0.043973941368078216,KO
2019-04-23,0.02807775377969753,KO
2019-02-14,0.03255813953488375,KO
2018-10-30,0.061594202898550575,KO
2018-07-25,0.019933554817275767,KO
2018-04-24,0.05010893246187356,KO
2018-02-16,0.049350649350649395,KO
2017-10-25,0.0225409836065574,KO
2017-07-26,0.20869565217391306,KO
2017-04-25,-0.013729977116704819,KO
2017-02-09,0.008174386920980934,KO
2016-10-26,0.022821576763485497,KO
2016-07-27,0.017152658662092642,KO
2016-04-20,0.02934537246049664,KO
2016-02-09,0.018766756032171598,KO
2015-10-21,0.011952191235059771,KO
2015-07-22,0.041597337770382735,KO
2015-04-22,0.2222222222222223,KO
2015-02-10,0.023752969121140166,KO
2014-10-21,0.003795066413662242,KO
2014-07-22,-0.0063191153238546655,KO
2014-04-15,-0.02721088435374152,KO
2025-05-01,,LIN
2025-02-06,0.009954058192955513,LIN
2024-10-31,0.012596401028277616,LIN
2024-08-02,0.01477572559366756,LIN
2024-05-02,0.025711159737417905,LIN
2024-02-06,0.036972848064702385,LIN
2023-10-26,0.017072488105233683,LIN
2023-07-27,0.05535820011841321,LIN
2023-04-27,0.1085899513776337,LIN
2023-02-07,0.08878183069511356,LIN
2022-10-27,0.05329260013577733,LIN
2022-07-28,0.043726875210225474,LIN
2022-04-28,0.06105491329479771,LIN
2022-02-10,0.033283470456245315,LIN
2021-10-28,0.02623688155922033,LIN
2021-07-30,0.06220472440944878,LIN
2021-05-06,0.11002227171492199,LIN
2021-02-05,0.06737918215613384,LIN
2020-11-05,0.09243270695784647,LIN
2020-07-30,0.15324046032707445,LIN
2020-05-07,0.027188689505165876,LIN
2020-02-13,0.03663203936577362,LIN
2019-11-12,0.08156424581005581,LIN
2019-08-05,0.00519031141868519,LIN
2019-05-10,0.019745222929936253,LIN
2019-03-18,-0.0059055118110237,LIN
2018-12-06,-0.15,LIN
2019-08-05,-0.1391534391534391,LIN
2018-06-05,,LIN
2025-05-01,,LLY
2025-02-06,0.06534260178748753,LLY
2024-10-30,1.3038637851997381,LLY
2024-08-08,0.49942726231386014,LLY
2024-04-30,0.04926108374384241,LLY
2024-02-06,0.436580882352941,LLY
2023-11-02,-17.086419753086417,LLY
2023-08-08,0.0446562970396386,LLY
2023-04-27,-0.0743124634289058,LLY
2023-02-02,0.45259593679458227,LLY
2022-11-01,0.0015552099533436452,LLY
2022-08-04,-0.06658521686010994,LLY
2022-04-28,0.09491525423728822,LLY
2022-02-03,-0.09746274667740636,LLY
2021-10-26,-0.07040082219938336,LLY
2021-08-03,0.012678288431061818,LLY
2021-04-27,-0.16564126833885476,LLY
2021-01-29,0.10789252728799315,LLY
2020-10-27,-0.2498567335243554,LLY
2020-07-30,0.1180124223602484,LLY
2020-04-23,0.1310390469887493,LLY
2020-01-30,0.10636900853578474,LLY
2019-10-23,0.022064056939501718,LLY
2019-07-30,0.0075862068965518075,LLY
2019-04-30,-0.06149116064565707,LLY
2019-02-06,-0.09723261032161548,LLY
2018-11-06,-0.12044609665427504,LLY
2018-07-24,0.010802469135802479,LLY
2018-04-24,-0.007929515418502307,LLY
2018-01-31,-0.03631284916201131,LLY
2017-10-24,-0.07879377431906621,LLY
2017-07-25,-0.06482364156339367,LLY
2017-04-25,-0.12876427829698858,LLY
2017-01-31,-0.14110429447852763,LLY
2016-10-25,-0.2115183246073298,LLY
2016-07-26,-0.127039627039627,LLY
2016-04-26,-0.15130023640661938,LLY
2016-01-28,-0.1392081736909323,LLY
2015-10-22,0.027631578947368444,LLY
2015-07-23,0.04347826086956526,LLY
2015-04-23,-0.0026143790849673227,LLY
2015-01-30,-0.10231923601637102,LLY
2014-10-23,-0.093233082706767,LLY
2014-07-24,-0.018404907975460138,LLY
2014-04-24,-0.07244318181818173,LLY
2025-05-01,,MA
2025-01-30,0.03656554712892735,MA
2024-10-31,0.04209115281501341,MA
2024-07-31,0.020471993176002293,MA
2024-05-01,0.023514851485148397,MA
2024-01-31,0.030155642023346294,MA
2023-10-26,0.052386856788592694,MA
2023-07-27,0.10500177367860954,MA
2023-04-27,0.03167587476979753,MA
2023-01-26,0.026387272021730718,MA
2022-10-27,0.05179127725856698,MA
2022-07-28,0.0862944162436549,MA
2022-04-28,0.14235190097259065,MA
2022-01-27,0.05919566199728865,MA
2021-10-28,0.08528198074277851,MA
2021-07-29,0.11307824100514002,MA
2021-04-29,0.10246679316888055,MA
2021-01-28,0.08256274768824307,MA
2020-10-28,-0.031438935912938226,MA
2020-07-30,0.1836379460400349,MA
2020-04-29,0.05719237435008664,MA
2020-01-29,0.04264392324093821,MA
2019-10-29,0.06799007444168735,MA
2019-07-30,0.03728070175438587,MA
2019-04-30,0.08393719806763286,MA
2019-01-31,0.40328947368421053,MA
2018-10-30,0.09512485136741983,MA
2018-07-26,0.08741030658838886,MA
2018-05-02,0.20096463022508038,MA
2018-02-01,0.011607142857142767,MA
2017-10-31,0.08766233766233775,MA
2017-07-27,0.05363984674329506,MA
2017-05-02,0.06546990496304113,MA
2017-01-31,0.012880562060889942,MA
2016-10-28,0.10204081632653071,MA
2016-07-28,0.06541019955654095,MA
2016-04-28,0.011764705882352951,MA
2016-01-29,0.1798561151079137,MA
2015-10-29,0.05600000000000005,MA
2015-07-29,0.029308323563892173,MA
2015-04-29,0.13483146067415727,MA
2015-01-30,0.14243323442136493,MA
2014-10-30,0.13810741687979536,MA
2014-07-31,0.041666666666666706,MA
2014-05-01,0.015299026425591113,MA
2025-05-01,,MCD
2025-02-10,0.049243756595146015,MCD
2024-10-29,0.010638297872340365,MCD
2024-07-29,-0.03480806766428099,MCD
2024-04-30,-0.01139287026828377,MCD
2024-02-05,0.022308781869688446,MCD
2023-10-30,0.0762512596573733,MCD
2023-07-27,0.13580691642651305,MCD
2023-04-25,0.13748378728923458,MCD
